Id,UntisId,SchoolclassId,TeacherId,Subject,Room,Day,PeriodNr
1990,1155,3AHMNA,LAM,MGAN,A3.05,1,2
1991,1155,3AHMNA,LAM,MGAN,A3.05,1,3
1992,1155,3AHMNA,LAM,MGAN,A3.05,1,4
1993,1155,3AHMNA,LAM,MGAN,A3.05,1,5
1994,1155,3AHMNA,NOA,MGAN,A3.05,1,1
1995,1155,3AHMNA,NOA,MGAN,A3.05,1,2
1996,1155,3AHMNA,NOA,MGAN,A3.05,1,3
1997,1155,3AHMNA,NOA,MGAN,A3.05,1,4
1998,1155,3AHMNA,NOA,MGAN,A3.05,1,5
1999,1156,5AHMNA,KAS,AM,A3.14,2,8
2000,1156,5AHMNA,KAS,AM,A3.14,3,4
2001,1157,5AHMNA,SJ,MTKG,A3.14,2,3
2002,1157,5AHMNA,SJ,MTKG,A3.14,2,4
2003,1158,5AHKUI,HOH,DKO2,A2.13,1,2
2004,1158,5AHKUI,HOH,DKO2,A2.13,2,7
2005,1158,5AHKUI,HOH,DKO2,A2.13,2,8
2006,1159,5AHKUI,KY,AM,A2.13,2,5
2007,1159,5AHKUI,KY,AM,A2.13,3,3
2008,1160,2AHMNA,FER,MGAN,A3.13,3,6
2009,1160,2AHMNA,FER,MGAN,A3.13,3,7
2010,1168,3BHBGM,CAM,BMSVx,B1.15HW,4,2
2011,1168,3BHBGM,BW,BMSVy,B1.15HW,4,2
2012,1169,3BHBGM,HD,AM,B5.12,4,3
2013,1169,3BHBGM,HD,AM,C4.08,5,7
2014,1169,3BHBGM,HD,AM,C4.08,5,8
2015,1170,3BHBGM,SH,PRE,C2.11,3,2
2016,1170,3BHBGM,SH,PRE,C2.11,3,3
2017,1170,3BHBGM,SH,PRE,C2.11,3,4
2018,1170,3BHBGM,ZIM,PRE,C2.11,3,2
2019,1170,3BHBGM,ZIM,PRE,C2.11,3,3
2020,1170,3BHBGM,ZIM,PRE,C2.11,3,4
2021,1173,3BHBGM,RGM,GOM2,C3.08,2,9
2022,1173,3BHBGM,RGM,GOM2,C3.08,2,10
2023,1174,3BHBGM,ZEP,MGIN,A3.05,2,1
2024,1174,3BHBGM,ZEP,MGIN,A3.05,2,2
2025,1175,3BHBGM,PF,GGP,C4.07,3,6
2026,1176,3BHBGM,CAM,MGT,C2.10,1,5
2027,1176,3BHBGM,CAM,MGT,C2.10,1,6
2028,1177,3BHBGM,DP,MIS,C3.08,2,8
2029,1179,3BHBGM,PIR,MGIN,C5.07,4,6
2030,1179,3BHBGM,PIR,MGIN,C5.07,4,7
2031,1179,3BHBGM,PIR,MGIN,C5.07,4,8
2032,1179,3BHBGM,RR,MGIN,C5.07,4,6
2033,1179,3BHBGM,RR,MGIN,C5.07,4,7
2034,1179,3BHBGM,RR,MGIN,C5.07,4,8
2035,1180,3BHBGM,SH,PRE,C2.14,1,4
2036,1181,3BHBGM,OEM,BESP,CU.28,2,3
2037,1181,3BHBGM,OEM,BESP,CU.28,2,4
2038,1181,3BHBGM,MST,BESP,CU.28,2,3
2039,1181,3BHBGM,MST,BESP,CU.28,2,4
2040,1182,3BHBGM,WK,NW2,C5.08,3,9
2041,1183,3BHBGM,MAF,GOM2,B5.06,5,2
2042,1184,3BHBGM,ZIM,MIS,C4.08,5,5
2043,1184,3BHBGM,ZIM,MIS,C4.08,5,6
2044,1184,3BHBGM,DP,MIS,C4.08,5,5
2045,1184,3BHBGM,DP,MIS,C4.08,5,6
2046,1186,4AHIF,PUH,NW2,C3.07,5,2
2047,1188,3BHIF,SOR,BSPKx,CU.27,5,8
2048,1188,3BHIF,SOR,BSPKx,CU.27,5,9
2049,1188,3BHIF,OEM,BSPKy,CU.28,5,8
2050,1188,3BHIF,OEM,BSPKy,CU.28,5,9
2051,1190,3BHWIT,GRM,E1,A1.16,1,2
2052,1190,3BHWIT,GRM,E1,A1.16,5,4
2053,1191,3BHWIT,OEM,BESP,CU.27,4,1
2054,1191,3BHWIT,OEM,BESP,CU.27,4,2
2055,1191,3BHWIT,MUE,BESP,CU.27,4,1
2056,1191,3BHWIT,MUE,BESP,CU.27,4,2
2057,1192,3BHWIT,SPA,BET,A1.16,4,3
2058,1192,3BHWIT,SPA,BET,A1.16,4,4
2059,1195,1AFIT,OEZT,SYT,C2.14,2,1
2060,1194,3BHWIT,GRM,BET,A1.16,1,4
2061,1194,3BHWIT,GRM,BET,A1.16,2,7
2062,1196,3BHWIT,KOE,NW2,DE.03,5,2
2063,1197,3BHWIT,KOE,NW2,AH.32,5,1
2064,1198,3AKIF,WK,TINF_1,C4.10,3,6
2065,1198,3AKIF,WK,TINF_1,C4.10,3,7
2066,1198,3AKIF,HB,TINF_1,C4.10,3,6
2067,1198,3AKIF,HB,TINF_1,C4.10,3,7
2068,1200,3BHWIT,NI,PMM,A1.16,2,2
2069,1201,3BHWIT,NI,PMM,A1.16,1,1
2070,699,3BHWIT,LAN,INF1x,B3.06MF,2,3
2071,699,3BHWIT,LAN,INF1x,B3.06MF,2,4
2072,699,3BHWIT,MAU,INF1y,B4.14MF,2,3
2073,699,3BHWIT,MAU,INF1y,B4.14MF,2,4
2074,1204,3BHWIT,GRM,UFW2,A1.16,5,8
2075,1206,3BHWIT,SWA,GGP,A1.16,3,1
2076,1207,3BHWIT,GRM,UFW2,A1.16,2,6
2077,1208,3BHWIT,ZIM,AM,A1.16,1,3
2078,1208,3BHWIT,ZIM,AM,A1.16,3,5
2079,1208,3BHWIT,ZIM,AM,A1.16,5,3
2080,1209,5AHWIT,GRM,E1,C3.06,2,1
2081,1209,5AHWIT,GRM,E1,C3.06,2,2
2082,1210,5AHWIT,CSR,BESP,CU.27,4,8
2083,1210,5AHWIT,CSR,BESP,CU.27,4,9
2084,1210,5AHWIT,KNJ,BESP,CU.27,4,8
2085,1210,5AHWIT,KNJ,BESP,CU.27,4,9
2086,1212,5AHWIT,GRM,UFW2,C3.06,2,8
2087,1212,5AHWIT,GRM,UFW2,C3.06,4,7
2088,1213,5AHWIT,SPA,PRMN,C3.06,3,1
2089,1213,5AHWIT,SPA,PRMN,C3.06,3,2
2090,1215,5AHWIT,MAH,PMM,C3.06,1,4
2091,1215,5AHWIT,MAH,PMM,C3.06,1,5
2092,1216,5AHWIT,SPA,PRMN,C3.06,3,3
2093,1219,5AHWIT,FM,PMM,C3.06,3,7
2094,1219,5AHWIT,FM,PMM,C3.06,3,8
2095,1220,5AHWIT,BIG,UFW2,C3.06,2,6
2096,1224,5AHWIT,ZOC,LA1,B1.07W,5,6
2097,1224,5AHWIT,ZOC,LA1,B1.07W,5,7
2098,1224,5AHWIT,ZOC,LA1,B1.07W,5,8
2099,1224,5AHWIT,ZOC,LA1,B1.07W,5,9
2100,1224,5AHWIT,WAB,LA1,B2.07aL,5,6
2101,1224,5AHWIT,WAB,LA1,B2.07aL,5,7
2102,1224,5AHWIT,WAB,LA1,B2.07aL,5,8
2103,1224,5AHWIT,WAB,LA1,B2.07aL,5,9
2104,1227,2AHMNA,LAM,MGAN,A3.13,5,3
2105,1227,2AHMNA,LAM,MGAN,A3.13,5,4
2106,1227,2AHMNA,BEC,MGAN,A3.13,5,3
2107,1227,2AHMNA,BEC,MGAN,A3.13,5,4
2108,1229,1AHMNA,LAM,MGAN,A3.12,3,8
2109,1230,3AHMNA,DOB,MTAI,A3.05,1,7
2110,1231,2AHMNG,MAU,MPGD,B5.08,4,5
2111,1231,2AHMNG,MAU,MPGD,B5.08,4,6
2112,1231,2AHMNG,NOA,MPGD,B5.08,4,5
2113,1231,2AHMNG,NOA,MPGD,B5.08,4,6
2114,1235,4AHMNA,SM,MPAN,A3.19,3,2
2115,1235,4AHMNA,SM,MPAN,A3.19,3,3
2116,1235,4AHMNA,SM,MPAN,A3.19,3,4
2117,1235,4AHMNA,SM,MPAN,A3.19,3,5
2118,1235,4AHMNA,HAM,MPAN,A3.19,3,2
2119,1235,4AHMNA,HAM,MPAN,A3.19,3,3
2120,1235,4AHMNA,HAM,MPAN,A3.19,3,4
2121,1235,4AHMNA,HAM,MPAN,A3.19,3,5
2122,1236,1AHKUI,UMI,TEIN,A2.20,4,8
2123,1236,1AHKUI,UMI,TEIN,A2.20,4,9
2124,1237,5AHIF,SZ,POS1,C3.09,2,10
2125,1237,5AHIF,SZ,POS1,C3.09,2,11
2126,1238,2AHKUI,VVL,TEIN,A2.14,3,4
2127,1238,2AHKUI,VVL,TEIN,A2.14,3,5
2128,1238,2AHKUI,MAT,TEIN,A2.14,3,4
2129,1238,2AHKUI,MAT,TEIN,A2.14,3,5
2130,1239,5BHWIT,SPN,BET,AH.26,4,3
2131,1240,3AKIF,PUC,PRE,A3.12,1,6
2132,1240,3AKIF,PUC,PRE,A2.14,1,7
2133,1240,3AKIF,MAY,PRE,A3.12,1,6
2134,1240,3AKIF,MAY,PRE,A2.14,1,7
2135,1241,1EHIF,KRB,Dy,C2.06,1,3
2136,1241,1EHIF,KRB,Dy,C2.06,1,4
2137,1241,1EHIF,KRB,Dy,C4.06,4,2
2138,1242,4AHMNA,FER,MTAI,A3.19,1,1
2139,1242,4AHMNA,FER,MTAI,A3.19,1,2
2140,1242,4AHMNA,DOB,MTAI,A3.19,1,1
2141,1242,4AHMNA,DOB,MTAI,A3.19,1,2
2142,1252,2AHMNA,JAD,MPAN,A3.13,4,6
2143,1252,2AHMNA,JAD,MPAN,A3.13,4,7
2144,1252,2AHMNA,REM,MPAN,A3.13,4,6
2145,1252,2AHMNA,REM,MPAN,A3.13,4,7
2146,1254,1DVIF,WAG,E1,C4.06,1,6
2147,1254,1DVIF,WAG,E1,C4.06,1,7
2148,1254,1DVIF,WAG,E1,C4.08,2,9
2149,1254,1DVIF,WAG,E1,C4.08,2,10
2150,1254,1DVIF,HAS,E1,C2.07,1,6
2151,1254,1DVIF,HAS,E1,C2.07,1,7
2152,1254,1DVIF,HAS,E1,C4.09,2,9
2153,1254,1DVIF,HAS,E1,C4.09,2,10
2154,1256,1DVIF,MAY,GINF,B4.14MF,4,10
2155,1256,1DVIF,MAY,GINF,B4.14MF,4,11
2156,1256,1DVIF,MOH,GINF,B4.17MF,4,10
2157,1256,1DVIF,MOH,GINF,B4.17MF,4,11
2158,1257,1DVIF,ZEP,GINF,B3.08MF,1,9
2159,1258,1DVIF,PK,AM,C4.09,2,7
2160,1258,1DVIF,PK,AM,C4.09,2,8
2161,1258,1DVIF,PK,AM,C4.08,4,9
2162,1258,1DVIF,PK,AM,C4.08,4,10
2163,1262,3BHWIT,SED,APT1,A1.16,2,1
2164,1271,3CAIF,STA,NVS1,B3.11NW,3,9
2165,1271,3CAIF,STA,NVS1,B3.11NW,3,10
2166,1271,3CAIF,HB,NVS1,B3.11NW,3,9
2167,1271,3CAIF,HB,NVS1,B3.11NW,3,10
2168,1278,2EHIF,WIS,BSPM,CU.28,5,3
2169,1278,2EHIF,WIS,BSPM,CU.28,5,4
2170,1278,2AHIF,WIS,BSPM,CU.28,5,3
2171,1278,2AHIF,WIS,BSPM,CU.28,5,4
2172,1280,1AHMNG,MAU,MGGD,B5.09,2,10
2173,1282,1AHMNA,FOJ,MTAI,A3.12,1,8
2174,1283,2AHMNA,MUI,NW2,A2.05,1,2
2175,1283,2AHMNA,MUI,NW2,DE.03,4,2
2176,1283,2AHMNA,MUI,NW2,DE.03,4,3
2177,1284,4AHMNA,HAD,MWI2,A3.19,2,1
2178,1284,4AHMNA,HAD,MWI2,A3.19,2,2
2179,1285,1AHMNG,KOP,MTGI,B5.09,3,5
2180,1288,5AHBGM,RR,MGT,B5.10,5,4
2181,1288,5AHBGM,CAM,MGT,B5.10,5,4
2182,1289,5AKIF,STA,NVS1,B3.11NW,1,15
2183,1289,5AKIF,STA,NVS1,B3.11NW,1,16
2184,1292,3BAIF,BIG,WIR3,C4.14,3,6
2185,1292,3BAIF,BIG,WIR3,C4.14,3,7
2186,1306,4BHWIT,CSR,BESP,CU.27,4,6
2187,1306,4BHWIT,CSR,BESP,CU.27,4,7
2188,1306,4BHWIT,KNJ,BESP,CU.27,4,6
2189,1306,4BHWIT,KNJ,BESP,CU.27,4,7
2190,1307,4BHWIT,KOE,NW2,A1.16,4,1
2191,1308,4BHWIT,NI,AM,A1.14,1,2
2192,1308,4BHWIT,NI,AM,A3.12,3,3
2193,1309,4BHWIT,PUW,INF1x,B4.12MM,3,1
2194,1309,4BHWIT,PUW,INF1x,B4.12MM,3,2
2195,1309,4BHWIT,BIG,INF1y,B4.12MM,3,1
2196,1309,4BHWIT,BIG,INF1y,B4.12MM,3,2
2197,1310,4BHWIT,MAF,UFW2,A1.06,1,6
2198,1310,4BHWIT,MAF,UFW2,A1.16,1,7
2199,1314,4BHWIT,ZOC,MET1,A2.06,4,2
2200,1314,4BHWIT,ZOC,MET1,A2.06,4,3
2201,1315,4BHWIT,SPA,BET,A1.06,2,2
2202,1319,4BHWIT,PUW,APT1,AH.26,5,8
2203,1324,4BHWIT,GRM,UFW1,AH.26,5,7
2204,1325,4BHWIT,KOM,E1,A1.16,1,8
2205,1325,4BHWIT,KOM,E1,A1.06,2,1
2206,1327,4BHWIT,SPA,LA1,B1.07W,3,6
2207,1327,4BHWIT,SPA,LA1,B1.07W,3,7
2208,1327,4BHWIT,SPA,LA1,B1.07W,3,8
2209,1327,4BHWIT,SPA,LA1,B1.07W,3,9
2210,1327,4BHWIT,LAN,LA1,DE.19L,3,6
2211,1327,4BHWIT,LAN,LA1,DE.19L,3,7
2212,1327,4BHWIT,LAN,LA1,DE.19L,3,8
2213,1327,4BHWIT,LAN,LA1,DE.19L,3,9
2214,1328,5AHKUI,ZEI,TEIN,A2.13,1,3
2215,1328,5AHKUI,ZEI,TEIN,A2.13,1,4
2216,1328,5AHKUI,ZEI,TEIN,A2.13,1,5
2217,1328,5AHKUI,MAT,TEIN,A2.13,1,3
2218,1328,5AHKUI,MAT,TEIN,A2.13,1,4
2219,1328,5AHKUI,MAT,TEIN,A2.13,1,5
2220,1329,5AHKUI,VUV,TEIN,A2.13,2,2
2221,1329,5AHKUI,VUV,TEIN,A2.13,2,3
2222,1329,5AHKUI,SCE,TEIN,A2.13,2,2
2223,1329,5AHKUI,SCE,TEIN,A2.13,2,3
2224,1330,5AHKUI,TOM,DAKO,A2.13,4,8
2225,1330,5AHKUI,TOM,DAKO,A2.13,4,9
2226,1330,5AHKUI,TOM,DAKO,A2.13,4,10
2227,1330,5AHKUI,TOM,DAKO,A2.13,4,11
2228,1330,5AHKUI,SCE,DAKO,A2.13,4,8
2229,1330,5AHKUI,SCE,DAKO,A2.13,4,9
2230,1330,5AHKUI,SCE,DAKO,A2.13,4,10
2231,1330,5AHKUI,SCE,DAKO,A2.13,4,11
2232,1331,4AHMNA,BIN,MPJ,A3.19,2,7
2233,1331,4AHMNA,BIN,MPJ,A3.19,2,8
2234,1331,4AHMNA,BIN,MPJ,A3.19,2,9
2235,1331,4AHMNA,STS,MPJ,A3.19,2,7
2236,1331,4AHMNA,STS,MPJ,A3.19,2,8
2237,1331,4AHMNA,STS,MPJ,A3.19,2,9
2238,1332,4AHMNG,LUP,MGGD,A2.20,2,9
2239,1332,4AHMNG,LUP,MGGD,A2.20,2,10
2240,1332,4AHMNG,WEM,MGGD,A2.20,2,9
2241,1332,4AHMNG,WEM,MGGD,A2.20,2,10
2242,1334,4AHMNA,LAM,MGAN,A3.19,1,7
2243,1334,4AHMNA,LAM,MGAN,A3.19,1,8
2244,1334,4AHMNA,LAM,MGAN,A3.19,1,9
2245,1334,4AHMNA,LAM,MGAN,A3.19,1,10
2246,1334,4AHMNA,BEC,MGAN,A3.04,1,7
2247,1334,4AHMNA,BEC,MGAN,A3.04,1,8
2248,1334,4AHMNA,BEC,MGAN,A3.04,1,9
2249,1334,4AHMNA,BEC,MGAN,A3.04,1,10
2250,1335,4AHMNG,SM,MGGD,B5.08,4,7
2251,1335,4AHMNG,SM,MGGD,B5.08,4,8
2252,1335,4AHMNG,MAU,MGGD,B5.08,4,7
2253,1335,4AHMNG,MAU,MGGD,B5.08,4,8
2254,1336,4AHMNG,HAD,MWI2,A2.20,2,7
2255,1336,4AHMNG,HAD,MWI2,A2.20,2,8
2256,1352,4AHWIT,WOF,LA1,B2.07aL,1,1
2257,1352,4AHWIT,WOF,LA1,B2.07aL,1,2
2258,1352,4AHWIT,WOF,LA1,B2.07aL,1,3
2259,1352,4AHWIT,WOF,LA1,B2.07aL,1,4
2260,1352,4AHWIT,KOE,LA1,DE.06L,1,1
2261,1352,4AHWIT,KOE,LA1,DE.06L,1,2
2262,1352,4AHWIT,KOE,LA1,DE.06L,1,3
2263,1352,4AHWIT,KOE,LA1,DE.06L,1,4
2264,1353,1AO,HOV,AINF,B2.09HW,2,4
2265,1353,1AO,HOV,AINF,B2.09HW,2,5
2266,1354,1AO,HOV,AINF,B2.09HW,5,6
2267,1354,1AO,HOV,AINF,B4.16MF,5,7
2268,1355,1AO,HOM,M2,C2.11,3,1
2269,1355,1AO,HOM,M2,C2.11,3,2
2270,1355,1AO,HOM,M2,C2.11,4,2
2271,1356,1AO,KY,M2,C2.11,2,8
2272,1356,1AO,KY,M2,C2.11,2,9
2273,1356,1AO,KY,M2,C2.11,3,7
2274,1359,5AHMNG,KSR,MTKG,B5.07,2,3
2275,1359,5AHMNG,KSR,MTKG,B5.07,2,4
2276,1360,5AHBGM,PIR,PRE,B5.10,4,1
2277,1360,5AHBGM,PIR,PRE,B5.10,4,2
2278,1360,5AHBGM,DP,PRE,B5.10,4,1
2279,1360,5AHBGM,DP,PRE,B5.10,4,2
2280,1361,4AHKUI,STK,E1x,A2.14,2,6
2281,1361,4AHKUI,STK,E1x,A3.12,4,7
2282,1361,4AHKUI,MUI,E1y,A2.13,2,6
2283,1361,4AHKUI,MUI,E1y,A2.06,4,7
2284,1362,5AHMNG,BAE,MTKG,B5.07,2,3
2285,1362,5AHMNG,BAE,MTKG,B5.07,2,4
2286,1363,2AHMNA,BLJ,E1x,A2.14,3,8
2287,1363,2AHMNA,BLJ,E1x,A2.05,5,5
2288,1363,2AHMNA,SGC,E1y,A3.13,3,8
2289,1363,2AHMNA,SGC,E1y,A3.13,5,5
2290,1365,1AHIF,RT,DBI2x,B4.12MM,2,7
2291,1365,1AHIF,RT,DBI2x,B4.12MM,2,8
2292,1365,1AHIF,SRM,DBI2y,B4.15MF,2,7
2293,1365,1AHIF,SRM,DBI2y,B4.15MF,2,8
2294,1384,4BHWIT,SED,APT1,A1.14,1,3
2295,1384,4BHWIT,SED,APT1,A1.14,1,4
2296,1416,1CHIF,BOK,Dx,C5.10,4,5
2297,1416,1CHIF,BOK,Dx,B5.10,5,7
2298,1416,1CHIF,BOK,Dx,B5.10,5,8
2299,1427,2AHWIT,SO,E1,A1.14,3,1
2300,1427,2AHWIT,SO,E1,A1.14,4,7
2301,1428,5AKIF,HIK,DBI1,C4.14,4,11
2302,1428,5AKIF,HIK,DBI1,C4.14,4,12
2303,1428,5AKIF,SZ,DBI1,C4.14,4,11
2304,1428,5AKIF,SZ,DBI1,C4.14,4,12
2305,1433,3AKIF,STA,NVS1,B3.11NW,1,11
2306,1433,3AKIF,STA,NVS1,B3.11NW,1,12
2307,1433,3AKIF,OEZT,NVS1,B3.11NW,1,11
2308,1433,3AKIF,OEZT,NVS1,B3.11NW,1,12
2309,1434,1AHWIT,SOR,BESP,AU.04,4,1
2310,1434,1AHWIT,SOR,BESP,AU.04,4,2
2311,1434,1AHWIT,KOM,BESP,AU.04,4,1
2312,1434,1AHWIT,KOM,BESP,AU.04,4,2
2313,1435,5AHIF,SWH,NVS1,B3.11NW,2,3
2314,1435,5AHIF,SWH,NVS1,B3.11NW,2,4
2315,1436,2AHWIT,PUH,NW2,DE.03,2,4
2316,1436,2AHWIT,PUH,NW2,A1.14,4,5
2317,1436,2AHWIT,PUH,NW2,DE.03,5,1
2318,1437,2AFIT,KOM,BESP,AU.04,2,8
2319,1437,2AFIT,KOM,BESP,AU.04,2,9
2320,1438,3AHWIT,KOM,E1,A1.14,2,2
2321,1438,3AHWIT,KOM,E1,A1.14,3,3
2322,1439,2AFIT,OEZT,SYTx,B2.09HW,3,1
2323,1439,2AFIT,OEZT,SYTx,B2.09HW,3,2
2324,1439,2AFIT,JB,SYTy,B2.11HW,3,1
2325,1439,2AFIT,JB,SYTy,B2.11HW,3,2
2326,1440,1AHWIT,KMO,RK,A1.05,1,4
2327,1440,1AHWIT,KMO,RK,A1.05,3,7
2328,1442,2AFIT,BOB,AM,B5.12,1,3
2329,1442,2AFIT,BOB,AM,B5.12,3,3
2330,1444,2AHMNG,REM,MTGI,B5.08,2,6
2331,1444,2AHMNG,REM,MTGI,B5.08,2,7
2332,1444,2AHMNG,WEM,MTGI,B5.08,2,6
2333,1444,2AHMNG,WEM,MTGI,B5.08,2,7
2334,1445,1AFIT,ZIP,NWG2,C2.14,5,1
2335,1448,2DHIF,PUH,NW2,C4.08,1,2
2336,1448,2DHIF,PUH,NW2,C4.08,3,2
2337,1448,2DHIF,PUH,NW2,DE.03,4,6
2338,1449,2DHIF,LES,GGPB,C5.10,4,8
2339,1449,2DHIF,LES,GGPB,C5.10,4,9
2340,1447,3BHIF,PUH,NW2,AH.32,2,3
2341,1451,3AKIF,GT,POS1,C3.11,1,15
2342,1451,3AKIF,GT,POS1,C3.11,1,16
2343,1451,3AKIF,GT,POS1,A1.06,4,8
2344,1451,3AKIF,GT,POS1,A1.06,4,9
2345,1451,3AKIF,SE,POS1,C3.11,1,15
2346,1451,3AKIF,SE,POS1,C3.11,1,16
2347,1451,3AKIF,SE,POS1,A1.06,4,8
2348,1451,3AKIF,SE,POS1,A1.06,4,9
2349,1452,3AKIF,CHA,TINF_1,A3.12,5,6
2350,1452,3AKIF,CHA,TINF_1,A3.12,5,7
2351,1453,2CHIF,WAA,NW2,C4.11,4,6
2352,1453,2CHIF,WAA,NW2,C4.11,4,7
2353,1453,2CHIF,WAA,NW2,DE.03,5,4
2354,1456,5BHWIT,SED,LA1,DE.04L,5,6
2355,1456,5BHWIT,SED,LA1,DE.04L,5,7
2356,1456,5BHWIT,SED,LA1,DE.04L,5,8
2357,1456,5BHWIT,SED,LA1,DE.04L,5,9
2358,1456,5BHWIT,KOE,LA1,DE.06L,5,6
2359,1456,5BHWIT,KOE,LA1,DE.06L,5,7
2360,1456,5BHWIT,KOE,LA1,DE.06L,5,8
2361,1456,5BHWIT,KOE,LA1,DE.06L,5,9
2362,1459,5BHWIT,SPN,APT1,AH.26,4,4
2363,1459,5BHWIT,SPN,APT1,AH.26,4,5
2364,1460,5BHWIT,KOM,E1,AH.26,2,5
2365,1460,5BHWIT,KOM,E1,AH.26,3,5
2366,1461,5BHWIT,KNJ,BESP,CU.27,4,8
2367,1461,5BHWIT,KNJ,BESP,CU.27,4,9
2368,1461,5BHWIT,CSR,BESP,CU.27,4,8
2369,1461,5BHWIT,CSR,BESP,CU.27,4,9
2370,1462,5BHWIT,HAU,UFW2,AH.26,3,10
2371,1462,5BHWIT,HAU,UFW2,AH.26,3,11
2372,1463,5BHWIT,SPA,PRMN,AH.26,2,1
2373,1464,5BHWIT,SED,APT1,AH.26,2,7
2374,1464,5BHWIT,SED,APT1,AH.26,2,8
2375,1465,5BHWIT,MAH,PMM,AH.26,1,1
2376,1465,5BHWIT,MAH,PMM,AH.26,1,2
2377,1466,5BHWIT,SPA,PRMN,AH.26,4,1
2378,1466,5BHWIT,SPA,PRMN,AH.26,4,2
2379,1217,5AHWIT,KOE,APT1,C3.06,4,3
2380,1217,5AHWIT,KOE,APT1,C3.06,4,4
2381,1467,5BHWIT,KOE,APT1,AH.26,1,7
2382,1467,5BHWIT,KOE,APT1,AH.26,1,8
2383,1468,5BHWIT,ZLA,PMM,AH.26,3,1
2384,1468,5BHWIT,ZLA,PMM,AH.26,3,2
2385,1469,5BHWIT,BIG,UFW2,AH.26,2,2
2386,1471,5AHWIT,ZOC,BET,C3.06,4,6
2387,1472,1BHWIT,KMO,RK,A1.06,1,2
2388,1475,3AHWIT,REI,RK,A1.05,4,10
2389,1478,1AHKUI,BI,RK,A1.23,2,3
2390,1479,1AHMNG,BI,RK,B5.09,4,3
2391,1479,1AHMNG,BI,RK,B5.09,5,4
2392,1480,2AHKUI,BI,RK,A2.14,1,11
2393,1480,2AHKUI,BI,RK,A2.14,4,10
2394,1481,2AHMNG,BI,RK,B5.08,4,2
2395,1483,4AHMNA,BI,RK,A3.19,5,3
2396,1482,1AHIF,KMO,RK,C5.07,5,3
2397,1484,3AHKUI,BI,RK,A1.23,4,7
2398,1488,2AHIF,REI,RK,C4.07,2,5
2399,1488,2AHIF,REI,RK,C4.07,4,9
2400,1491,5AHIF,REI,RK,C3.07,3,7
2401,1489,3BHIF,KMO,RK,C4.10,1,10
2402,1493,1AFIT,HAI,RK,C5.07,5,4
2403,1494,2AHWIT,HAI,RK,A1.14,5,8
2404,1495,2BHWIT,HAI,RK,A1.15,5,2
2405,1497,4BHWIT,REI,RK,A2.06,2,6
2406,1498,1AO,HAI,RK,A1.03,5,3
2407,1500,2DHIF,KMO,RK,C4.11,3,6
2408,1503,2AHBGM,REI,RK,C4.06,3,5
2409,1505,5AHMNA,BI,RK,A3.14,2,2
2410,1506,2BHBGM,REI,RK,C2.07,4,3
2411,1508,5AHMNG,REI,RK,B5.07,1,5
2412,1508,5AHMNG,REI,RK,B5.07,3,3
2413,1510,3AHMNG,BI,RK,B4.07,5,2
2414,1511,4AHMNG,BI,RK,A3.19,1,4
2415,1512,1BHIF,STC,TICP4A,B2.10HW,5,5
2416,1512,1BHIF,STC,TICP4A,B2.10HW,5,6
2417,1512,1BHIF,PUZ,TICP4A,B2.11HW,5,5
2418,1512,1BHIF,PUZ,TICP4A,B2.11HW,5,6
2419,1512,1BHIF,KEM,TICP4A,B1.15HW,5,5
2420,1512,1BHIF,KEM,TICP4A,B1.15HW,5,6
2421,1513,1EHIF,ZOE,TICP4A,B1.15HW,5,1
2422,1513,1EHIF,ZOE,TICP4A,B1.15HW,5,2
2423,1513,1EHIF,PUA,TICP4A,B4.12MM,5,1
2424,1513,1EHIF,PUA,TICP4A,B4.12MM,5,2
2425,1513,1EHIF,STC,TICP4A,B2.10HW,5,1
2426,1513,1EHIF,STC,TICP4A,B2.10HW,5,2
2427,1514,2AHIF,IR,TINFx,B3.08MF,1,1
2428,1514,2AHIF,IR,TINFx,B3.08MF,1,2
2429,1514,2AHIF,MIP,TINFy,B4.14MF,1,1
2430,1514,2AHIF,MIP,TINFy,B4.14MF,1,2
2431,1515,2BHIF,IR,TINFx,B3.10MF,3,8
2432,1515,2BHIF,IR,TINFx,B3.10MF,3,9
2433,1515,2BHIF,HOV,TINFy,B3.10MF,3,8
2434,1515,2BHIF,HOV,TINFy,B3.10MF,3,9
2435,1517,2DHIF,ZOE,TINFx,C4.08,3,4
2436,1517,2DHIF,ZOE,TINFx,C4.08,3,5
2437,1517,2DHIF,IR,TINFy,C4.08,3,4
2438,1517,2DHIF,IR,TINFy,C4.08,3,5
2439,1516,2CHIF,IR,TINFx,B3.10MF,5,6
2440,1516,2CHIF,IR,TINFx,B3.10MF,5,7
2441,1516,2CHIF,MIP,TINFy,B3.10MF,5,6
2442,1516,2CHIF,MIP,TINFy,B3.10MF,5,7
2443,1519,2EHIF,ZOE,TINFx,C3.11,4,9
2444,1519,2EHIF,ZOE,TINFx,C3.11,4,10
2445,1519,2EHIF,IR,TINFy,C3.11,4,9
2446,1519,2EHIF,IR,TINFy,C3.11,4,10
2447,1520,3EHIF,PK,AM,C4.11,2,3
2448,1520,3EHIF,PK,AM,C4.11,2,4
2449,1520,3EHIF,PK,AM,C4.09,5,3
2450,1521,3EHIF,OEM,BSPK,AU.04,4,3
2451,1521,3EHIF,OEM,BSPK,AU.04,4,4
